State,District,Date,Year,Month,Avg_smlvl_at15cm,Agency_name
Assam,Kokrajhar,02-08-2023,2023,8,23.29942798,NRSC VIC MODEL
Assam,Kokrajhar,03-08-2023,2023,8,23.2680646,NRSC VIC MODEL
Assam,Kokrajhar,04-08-2023,2023,8,22.81423974,NRSC VIC MODEL
Assam,Kokrajhar,05-08-2023,2023,8,22.33736076,NRSC VIC MODEL
Assam,Lakhimpur,01-08-2023,2023,8,24.13961905,NRSC VIC MODEL
Assam,Lakhimpur,02-08-2023,2023,8,21.83497303,NRSC VIC MODEL
Assam,Lakhimpur,03-08-2023,2023,8,25.83745014,NRSC VIC MODEL
Assam,Lakhimpur,04-08-2023,2023,8,26.090384,NRSC VIC MODEL
Assam,Lakhimpur,05-08-2023,2023,8,27.4058357,NRSC VIC MODEL
Assam,Majuli,01-08-2023,2023,8,20.31383923,NRSC VIC MODEL
Assam,Majuli,02-08-2023,2023,8,18.31676843,NRSC VIC MODEL
Assam,Majuli,03-08-2023,2023,8,19.37888365,NRSC VIC MODEL
Assam,Majuli,04-08-2023,2023,8,21.69291748,NRSC VIC MODEL
Assam,Majuli,05-08-2023,2023,8,21.93829082,NRSC VIC MODEL
Assam,Marigaon,01-08-2023,2023,8,20.8212044,NRSC VIC MODEL
Assam,Marigaon,02-08-2023,2023,8,20.1254849,NRSC VIC MODEL
Assam,Marigaon,03-08-2023,2023,8,22.15364254,NRSC VIC MODEL
Assam,Marigaon,04-08-2023,2023,8,26.16596183,NRSC VIC MODEL
Assam,Marigaon,05-08-2023,2023,8,26.06464595,NRSC VIC MODEL
Assam,Nagaon,01-08-2023,2023,8,20.23138595,NRSC VIC MODEL
Assam,Nagaon,02-08-2023,2023,8,18.83818168,NRSC VIC MODEL
Assam,Nagaon,03-08-2023,2023,8,22.02778617,NRSC VIC MODEL
Assam,Nagaon,04-08-2023,2023,8,21.79055814,NRSC VIC MODEL
Assam,Nagaon,05-08-2023,2023,8,23.08635596,NRSC VIC MODEL
Assam,Nalbari,01-08-2023,2023,8,20.94129894,NRSC VIC MODEL
Assam,Nalbari,02-08-2023,2023,8,20.02487369,NRSC VIC MODEL
Assam,Nalbari,03-08-2023,2023,8,25.57753519,NRSC VIC MODEL
Assam,Nalbari,04-08-2023,2023,8,26.48982829,NRSC VIC MODEL
Assam,Nalbari,05-08-2023,2023,8,25.83679226,NRSC VIC MODEL
Assam,Sivasagar,01-08-2023,2023,8,23.51400315,NRSC VIC MODEL
Assam,Sivasagar,02-08-2023,2023,8,21.44714807,NRSC VIC MODEL
Assam,Sivasagar,03-08-2023,2023,8,25.57853575,NRSC VIC MODEL
Assam,Sivasagar,04-08-2023,2023,8,26.71381179,NRSC VIC MODEL
Assam,Sivasagar,05-08-2023,2023,8,26.60939191,NRSC VIC MODEL
Assam,Sonitpur,01-08-2023,2023,8,25.45557571,NRSC VIC MODEL
Assam,Sonitpur,02-08-2023,2023,8,23.52990102,NRSC VIC MODEL
Assam,Sonitpur,03-08-2023,2023,8,26.88156425,NRSC VIC MODEL
Assam,Sonitpur,04-08-2023,2023,8,28.98546297,NRSC VIC MODEL
Assam,Sonitpur,05-08-2023,2023,8,30.3604576,NRSC VIC MODEL
Assam,South Salmara Mancachar,01-08-2023,2023,8,12.72334639,NRSC VIC MODEL
Assam,South Salmara Mancachar,02-08-2023,2023,8,16.13673145,NRSC VIC MODEL
Assam,South Salmara Mancachar,03-08-2023,2023,8,15.47695031,NRSC VIC MODEL
Assam,South Salmara Mancachar,04-08-2023,2023,8,14.8176245,NRSC VIC MODEL
Assam,South Salmara Mancachar,05-08-2023,2023,8,14.75774305,NRSC VIC MODEL
Assam,Tinsukia,01-08-2023,2023,8,24.39772064,NRSC VIC MODEL
Assam,Tinsukia,02-08-2023,2023,8,22.56250974,NRSC VIC MODEL
Assam,Tinsukia,03-08-2023,2023,8,27.2421526,NRSC VIC MODEL
Assam,Tinsukia,04-08-2023,2023,8,26.62936045,NRSC VIC MODEL
Assam,Tinsukia,05-08-2023,2023,8,27.073072,NRSC VIC MODEL
Assam,Udalguri,01-08-2023,2023,8,19.45238789,NRSC VIC MODEL
Assam,Udalguri,02-08-2023,2023,8,18.35946809,NRSC VIC MODEL
Assam,Udalguri,03-08-2023,2023,8,20.51993875,NRSC VIC MODEL
Assam,Udalguri,04-08-2023,2023,8,25.59569905,NRSC VIC MODEL
Assam,Udalguri,05-08-2023,2023,8,24.61933669,NRSC VIC MODEL
Assam,West Karbi Anglong,01-08-2023,2023,8,23.72424852,NRSC VIC MODEL
Assam,West Karbi Anglong,02-08-2023,2023,8,23.17405816,NRSC VIC MODEL
Assam,West Karbi Anglong,03-08-2023,2023,8,26.45222373,NRSC VIC MODEL
Assam,West Karbi Anglong,04-08-2023,2023,8,25.12834769,NRSC VIC MODEL
Assam,West Karbi Anglong,05-08-2023,2023,8,25.29687972,NRSC VIC MODEL
Bihar,Araria,01-08-2023,2023,8,20.80809415,NRSC VIC MODEL
Bihar,Araria,02-08-2023,2023,8,22.21692215,NRSC VIC MODEL
Bihar,Araria,03-08-2023,2023,8,21.13888583,NRSC VIC MODEL
Bihar,Araria,04-08-2023,2023,8,25.80551947,NRSC VIC MODEL
Bihar,Araria,05-08-2023,2023,8,24.5989703,NRSC VIC MODEL
Bihar,Arwal,01-08-2023,2023,8,17.27455127,NRSC VIC MODEL
Bihar,Arwal,02-08-2023,2023,8,19.64740099,NRSC VIC MODEL
Bihar,Arwal,03-08-2023,2023,8,19.8206348,NRSC VIC MODEL
Bihar,Arwal,04-08-2023,2023,8,19.12677177,NRSC VIC MODEL
Bihar,Arwal,05-08-2023,2023,8,18.62082818,NRSC VIC MODEL
Bihar,Aurangabad,01-08-2023,2023,8,31.75209161,NRSC VIC MODEL
Bihar,Aurangabad,02-08-2023,2023,8,33.77108462,NRSC VIC MODEL
Bihar,Aurangabad,03-08-2023,2023,8,32.49723772,NRSC VIC MODEL
Bihar,Aurangabad,04-08-2023,2023,8,30.75515667,NRSC VIC MODEL
Bihar,Aurangabad,05-08-2023,2023,8,29.62483071,NRSC VIC MODEL
Bihar,Banka,01-08-2023,2023,8,20.28272847,NRSC VIC MODEL
Bihar,Banka,02-08-2023,2023,8,28.97061549,NRSC VIC MODEL
Bihar,Banka,03-08-2023,2023,8,26.40046231,NRSC VIC MODEL
Bihar,Banka,04-08-2023,2023,8,24.71535328,NRSC VIC MODEL
Bihar,Banka,05-08-2023,2023,8,23.62415917,NRSC VIC MODEL
Bihar,Begusarai,01-08-2023,2023,8,14.52192178,NRSC VIC MODEL
Bihar,Begusarai,02-08-2023,2023,8,20.80370672,NRSC VIC MODEL
Bihar,Begusarai,03-08-2023,2023,8,18.80102867,NRSC VIC MODEL
Bihar,Begusarai,04-08-2023,2023,8,18.1290461,NRSC VIC MODEL
Bihar,Begusarai,05-08-2023,2023,8,17.23260592,NRSC VIC MODEL
Bihar,Bhagalpur,01-08-2023,2023,8,17.01254424,NRSC VIC MODEL
Bihar,Bhagalpur,02-08-2023,2023,8,26.30633994,NRSC VIC MODEL
Bihar,Bhagalpur,03-08-2023,2023,8,23.54505355,NRSC VIC MODEL
Bihar,Bhagalpur,04-08-2023,2023,8,23.18423635,NRSC VIC MODEL
Bihar,Bhagalpur,05-08-2023,2023,8,22.6330457,NRSC VIC MODEL
Bihar,Bhojpur,01-08-2023,2023,8,21.72438549,NRSC VIC MODEL
Bihar,Bhojpur,02-08-2023,2023,8,24.54007714,NRSC VIC MODEL
Bihar,Bhojpur,03-08-2023,2023,8,24.25307237,NRSC VIC MODEL
Bihar,Bhojpur,04-08-2023,2023,8,23.00361316,NRSC VIC MODEL
Bihar,Bhojpur,05-08-2023,2023,8,22.09830624,NRSC VIC MODEL
Bihar,Buxar,01-08-2023,2023,8,18.71734234,NRSC VIC MODEL
Bihar,Buxar,02-08-2023,2023,8,25.54800974,NRSC VIC MODEL
Bihar,Buxar,03-08-2023,2023,8,24.09870071,NRSC VIC MODEL
Bihar,Buxar,04-08-2023,2023,8,22.70232042,NRSC VIC MODEL
Bihar,Buxar,05-08-2023,2023,8,21.72690199,NRSC VIC MODEL
Bihar,Darbhanga,01-08-2023,2023,8,14.55413769,NRSC VIC MODEL
Bihar,Darbhanga,02-08-2023,2023,8,16.09937405,NRSC VIC MODEL
Bihar,Darbhanga,03-08-2023,2023,8,15.37109023,NRSC VIC MODEL
Bihar,Darbhanga,04-08-2023,2023,8,15.92742203,NRSC VIC MODEL
Bihar,Darbhanga,05-08-2023,2023,8,16.07318672,NRSC VIC MODEL
Bihar,Gaya,01-08-2023,2023,8,29.63247666,NRSC VIC MODEL
Bihar,Gaya,02-08-2023,2023,8,30.97495198,NRSC VIC MODEL
Bihar,Gaya,03-08-2023,2023,8,29.00808875,NRSC VIC MODEL
Bihar,Gaya,04-08-2023,2023,8,27.8382765,NRSC VIC MODEL
Bihar,Gaya,05-08-2023,2023,8,26.89477837,NRSC VIC MODEL
Bihar,Gopalganj,01-08-2023,2023,8,16.32656293,NRSC VIC MODEL
Bihar,Gopalganj,02-08-2023,2023,8,18.75082439,NRSC VIC MODEL
Bihar,Gopalganj,03-08-2023,2023,8,17.50120511,NRSC VIC MODEL
Bihar,Gopalganj,04-08-2023,2023,8,17.29549362,NRSC VIC MODEL
Bihar,Gopalganj,05-08-2023,2023,8,16.50912395,NRSC VIC MODEL
Bihar,Jamui,01-08-2023,2023,8,21.17146912,NRSC VIC MODEL
Bihar,Jamui,02-08-2023,2023,8,26.27082541,NRSC VIC MODEL
Bihar,Jamui,03-08-2023,2023,8,24.55383754,NRSC VIC MODEL
Bihar,Jamui,04-08-2023,2023,8,23.50197231,NRSC VIC MODEL
Bihar,Jamui,05-08-2023,2023,8,22.69790039,NRSC VIC MODEL
Bihar,Jehanabad,01-08-2023,2023,8,25.35734524,NRSC VIC MODEL
Bihar,Jehanabad,02-08-2023,2023,8,26.17457419,NRSC VIC MODEL
Bihar,Jehanabad,03-08-2023,2023,8,25.42097142,NRSC VIC MODEL
Bihar,Jehanabad,04-08-2023,2023,8,24.27209949,NRSC VIC MODEL
Bihar,Jehanabad,05-08-2023,2023,8,23.3966023,NRSC VIC MODEL
Bihar,Kaimur (Bhabua),01-08-2023,2023,8,24.18930251,NRSC VIC MODEL
Bihar,Kaimur (Bhabua),02-08-2023,2023,8,30.69750609,NRSC VIC MODEL
Bihar,Kaimur (Bhabua),03-08-2023,2023,8,30.06066373,NRSC VIC MODEL
Bihar,Kaimur (Bhabua),04-08-2023,2023,8,27.68687241,NRSC VIC MODEL
Bihar,Kaimur (Bhabua),05-08-2023,2023,8,27.07182672,NRSC VIC MODEL
Bihar,Katihar,01-08-2023,2023,8,16.18624862,NRSC VIC MODEL
Bihar,Katihar,02-08-2023,2023,8,19.61735381,NRSC VIC MODEL
Bihar,Katihar,03-08-2023,2023,8,18.25764,NRSC VIC MODEL
Bihar,Katihar,04-08-2023,2023,8,20.12938265,NRSC VIC MODEL
Bihar,Katihar,05-08-2023,2023,8,20.94605679,NRSC VIC MODEL
Bihar,Khagaria,01-08-2023,2023,8,12.72556001,NRSC VIC MODEL
Bihar,Khagaria,02-08-2023,2023,8,20.58491385,NRSC VIC MODEL
Bihar,Khagaria,03-08-2023,2023,8,18.12878015,NRSC VIC MODEL
Bihar,Khagaria,04-08-2023,2023,8,18.73385644,NRSC VIC MODEL
Bihar,Khagaria,05-08-2023,2023,8,17.4935412,NRSC VIC MODEL
Bihar,Kishanganj,01-08-2023,2023,8,24.23944735,NRSC VIC MODEL
Bihar,Kishanganj,02-08-2023,2023,8,23.03547997,NRSC VIC MODEL
Bihar,Kishanganj,03-08-2023,2023,8,22.1056266,NRSC VIC MODEL
Bihar,Kishanganj,04-08-2023,2023,8,24.08459576,NRSC VIC MODEL
Bihar,Kishanganj,05-08-2023,2023,8,25.27397434,NRSC VIC MODEL
Bihar,Lakhisarai,01-08-2023,2023,8,19.35298691,NRSC VIC MODEL
Bihar,Lakhisarai,02-08-2023,2023,8,22.51659711,NRSC VIC MODEL
Bihar,Lakhisarai,03-08-2023,2023,8,21.73041547,NRSC VIC MODEL
Bihar,Lakhisarai,04-08-2023,2023,8,20.93426721,NRSC VIC MODEL
Bihar,Lakhisarai,05-08-2023,2023,8,20.32624773,NRSC VIC MODEL
Bihar,Madhepura,01-08-2023,2023,8,14.14658811,NRSC VIC MODEL
Bihar,Madhepura,02-08-2023,2023,8,17.07726038,NRSC VIC MODEL
Bihar,Madhepura,03-08-2023,2023,8,15.4925821,NRSC VIC MODEL
Bihar,Madhepura,04-08-2023,2023,8,16.48145113,NRSC VIC MODEL
Bihar,Madhepura,05-08-2023,2023,8,15.64075427,NRSC VIC MODEL
Bihar,Madhubani,01-08-2023,2023,8,13.99972322,NRSC VIC MODEL
Bihar,Madhubani,02-08-2023,2023,8,14.89757111,NRSC VIC MODEL
Bihar,Madhubani,03-08-2023,2023,8,14.26906469,NRSC VIC MODEL
Bihar,Madhubani,04-08-2023,2023,8,14.35035654,NRSC VIC MODEL
Bihar,Madhubani,05-08-2023,2023,8,14.69632815,NRSC VIC MODEL
Bihar,Munger,01-08-2023,2023,8,17.32517798,NRSC VIC MODEL
Bihar,Munger,02-08-2023,2023,8,24.96753188,NRSC VIC MODEL
Bihar,Munger,03-08-2023,2023,8,22.25658937,NRSC VIC MODEL
Bihar,Munger,04-08-2023,2023,8,21.10506972,NRSC VIC MODEL
Bihar,Munger,05-08-2023,2023,8,20.20195303,NRSC VIC MODEL
Bihar,Muzaffarpur,01-08-2023,2023,8,16.94866088,NRSC VIC MODEL
Bihar,Muzaffarpur,02-08-2023,2023,8,21.67850331,NRSC VIC MODEL
Bihar,Muzaffarpur,03-08-2023,2023,8,19.96559536,NRSC VIC MODEL
Bihar,Muzaffarpur,04-08-2023,2023,8,20.0606358,NRSC VIC MODEL
Bihar,Muzaffarpur,05-08-2023,2023,8,18.91737431,NRSC VIC MODEL
Bihar,Nalanda,01-08-2023,2023,8,25.12546349,NRSC VIC MODEL
Bihar,Nalanda,02-08-2023,2023,8,26.51206591,NRSC VIC MODEL
Bihar,Nalanda,03-08-2023,2023,8,26.11534218,NRSC VIC MODEL
Bihar,Nalanda,04-08-2023,2023,8,24.92253409,NRSC VIC MODEL
Bihar,Nalanda,05-08-2023,2023,8,23.8957293,NRSC VIC MODEL
Bihar,Nawada,01-08-2023,2023,8,26.28286493,NRSC VIC MODEL
Bihar,Nawada,02-08-2023,2023,8,27.45793685,NRSC VIC MODEL
Bihar,Nawada,03-08-2023,2023,8,25.84940146,NRSC VIC MODEL
Bihar,Nawada,04-08-2023,2023,8,24.59631637,NRSC VIC MODEL
Bihar,Nawada,05-08-2023,2023,8,23.83137432,NRSC VIC MODEL
Bihar,Pashchim Champaran,01-08-2023,2023,8,23.16544449,NRSC VIC MODEL
Bihar,Pashchim Champaran,02-08-2023,2023,8,23.50155248,NRSC VIC MODEL
Bihar,Pashchim Champaran,03-08-2023,2023,8,21.59694864,NRSC VIC MODEL
Bihar,Pashchim Champaran,04-08-2023,2023,8,20.0587436,NRSC VIC MODEL
Bihar,Pashchim Champaran,05-08-2023,2023,8,19.42880103,NRSC VIC MODEL
Bihar,Patna,01-08-2023,2023,8,23.61611042,NRSC VIC MODEL
Bihar,Patna,02-08-2023,2023,8,26.17735389,NRSC VIC MODEL
Bihar,Patna,03-08-2023,2023,8,24.96602028,NRSC VIC MODEL
Bihar,Patna,04-08-2023,2023,8,23.85649615,NRSC VIC MODEL
Bihar,Patna,05-08-2023,2023,8,23.00691868,NRSC VIC MODEL
Bihar,Purbi Champaran,01-08-2023,2023,8,18.65625887,NRSC VIC MODEL
Bihar,Purbi Champaran,02-08-2023,2023,8,20.81467942,NRSC VIC MODEL
Bihar,Purbi Champaran,03-08-2023,2023,8,19.32983455,NRSC VIC MODEL
Bihar,Purbi Champaran,04-08-2023,2023,8,18.87991005,NRSC VIC MODEL
Bihar,Purbi Champaran,05-08-2023,2023,8,17.99623647,NRSC VIC MODEL
Bihar,Purnia,01-08-2023,2023,8,17.20690328,NRSC VIC MODEL
Bihar,Purnia,02-08-2023,2023,8,21.05143379,NRSC VIC MODEL
Bihar,Purnia,03-08-2023,2023,8,19.13713558,NRSC VIC MODEL
Bihar,Purnia,04-08-2023,2023,8,22.02918958,NRSC VIC MODEL
Bihar,Purnia,05-08-2023,2023,8,22.08261757,NRSC VIC MODEL
Bihar,Rohtas,01-08-2023,2023,8,24.74676058,NRSC VIC MODEL
Bihar,Rohtas,02-08-2023,2023,8,31.58935628,NRSC VIC MODEL
Bihar,Rohtas,03-08-2023,2023,8,29.73611166,NRSC VIC MODEL
Bihar,Rohtas,04-08-2023,2023,8,27.90235995,NRSC VIC MODEL
Bihar,Rohtas,05-08-2023,2023,8,27.12434449,NRSC VIC MODEL
Bihar,Saharsa,01-08-2023,2023,8,10.55162302,NRSC VIC MODEL
Bihar,Saharsa,02-08-2023,2023,8,13.28901918,NRSC VIC MODEL
Bihar,Saharsa,03-08-2023,2023,8,12.989221,NRSC VIC MODEL
Bihar,Saharsa,04-08-2023,2023,8,14.4201861,NRSC VIC MODEL
Bihar,Saharsa,05-08-2023,2023,8,13.62790737,NRSC VIC MODEL
Bihar,Samastipur,01-08-2023,2023,8,18.27729369,NRSC VIC MODEL
Bihar,Samastipur,02-08-2023,2023,8,20.09014129,NRSC VIC MODEL
Bihar,Samastipur,03-08-2023,2023,8,19.14050552,NRSC VIC MODEL
Bihar,Samastipur,04-08-2023,2023,8,20.9005665,NRSC VIC MODEL
Bihar,Samastipur,05-08-2023,2023,8,19.70386737,NRSC VIC MODEL
Bihar,Saran,01-08-2023,2023,8,20.60777244,NRSC VIC MODEL
Bihar,Saran,02-08-2023,2023,8,22.8631118,NRSC VIC MODEL
Bihar,Saran,03-08-2023,2023,8,21.05034913,NRSC VIC MODEL
Bihar,Saran,04-08-2023,2023,8,21.30061395,NRSC VIC MODEL
Bihar,Saran,05-08-2023,2023,8,20.12338733,NRSC VIC MODEL
Bihar,Sheikhpura,01-08-2023,2023,8,20.7193479,NRSC VIC MODEL
Bihar,Sheikhpura,02-08-2023,2023,8,21.82383073,NRSC VIC MODEL
Bihar,Sheikhpura,03-08-2023,2023,8,20.6257239,NRSC VIC MODEL
Bihar,Sheikhpura,04-08-2023,2023,8,19.8307585,NRSC VIC MODEL
Bihar,Sheikhpura,05-08-2023,2023,8,19.24926876,NRSC VIC MODEL
Bihar,Sheohar,01-08-2023,2023,8,12.21324449,NRSC VIC MODEL
Bihar,Sheohar,02-08-2023,2023,8,14.27187975,NRSC VIC MODEL
Bihar,Sheohar,03-08-2023,2023,8,13.50419736,NRSC VIC MODEL
Bihar,Sheohar,04-08-2023,2023,8,13.01114965,NRSC VIC MODEL
Bihar,Sheohar,05-08-2023,2023,8,12.41195373,NRSC VIC MODEL
Bihar,Sitamarhi,01-08-2023,2023,8,19.03470077,NRSC VIC MODEL
Bihar,Sitamarhi,02-08-2023,2023,8,21.42285411,NRSC VIC MODEL
Bihar,Sitamarhi,03-08-2023,2023,8,20.28242147,NRSC VIC MODEL
Bihar,Sitamarhi,04-08-2023,2023,8,20.22274239,NRSC VIC MODEL
Bihar,Sitamarhi,05-08-2023,2023,8,19.43878674,NRSC VIC MODEL
Bihar,Siwan,01-08-2023,2023,8,20.1650163,NRSC VIC MODEL
Bihar,Siwan,02-08-2023,2023,8,19.44616129,NRSC VIC MODEL
Bihar,Siwan,03-08-2023,2023,8,18.69614926,NRSC VIC MODEL
Bihar,Siwan,04-08-2023,2023,8,19.17497208,NRSC VIC MODEL
Bihar,Siwan,05-08-2023,2023,8,18.14190846,NRSC VIC MODEL
Bihar,Supaul,01-08-2023,2023,8,10.75082357,NRSC VIC MODEL
Bihar,Supaul,02-08-2023,2023,8,14.34308216,NRSC VIC MODEL
Bihar,Supaul,03-08-2023,2023,8,13.62689693,NRSC VIC MODEL
Bihar,Supaul,04-08-2023,2023,8,18.10817133,NRSC VIC MODEL
Bihar,Supaul,05-08-2023,2023,8,16.29149639,NRSC VIC MODEL
Bihar,Vaishali,01-08-2023,2023,8,17.70224164,NRSC VIC MODEL
Bihar,Vaishali,02-08-2023,2023,8,19.48667314,NRSC VIC MODEL
Bihar,Vaishali,03-08-2023,2023,8,18.63785702,NRSC VIC MODEL
Bihar,Vaishali,04-08-2023,2023,8,19.26842432,NRSC VIC MODEL
Bihar,Vaishali,05-08-2023,2023,8,18.46716926,NRSC VIC MODEL
Chandigarh,Chandigarh,01-08-2023,2023,8,12.83278161,NRSC VIC MODEL
Chandigarh,Chandigarh,02-08-2023,2023,8,11.85509473,NRSC VIC MODEL
Chandigarh,Chandigarh,03-08-2023,2023,8,10.96066595,NRSC VIC MODEL
Chandigarh,Chandigarh,04-08-2023,2023,8,10.32900055,NRSC VIC MODEL
Chandigarh,Chandigarh,05-08-2023,2023,8,18.147532,NRSC VIC MODEL
Chhattisgarh,Balod,01-08-2023,2023,8,25.36762602,NRSC VIC MODEL
Chhattisgarh,Balod,02-08-2023,2023,8,26.04637142,NRSC VIC MODEL
Chhattisgarh,Balod,03-08-2023,2023,8,30.7319274,NRSC VIC MODEL
Chhattisgarh,Balod,04-08-2023,2023,8,31.34156344,NRSC VIC MODEL
Chhattisgarh,Balod,05-08-2023,2023,8,29.82739227,NRSC VIC MODEL
Chhattisgarh,Baloda Bazar,01-08-2023,2023,8,29.70296467,NRSC VIC MODEL
Chhattisgarh,Baloda Bazar,02-08-2023,2023,8,33.71825601,NRSC VIC MODEL
Chhattisgarh,Baloda Bazar,03-08-2023,2023,8,33.93885549,NRSC VIC MODEL
Chhattisgarh,Baloda Bazar,04-08-2023,2023,8,33.59537219,NRSC VIC MODEL
Chhattisgarh,Baloda Bazar,05-08-2023,2023,8,33.15195899,NRSC VIC MODEL
Chhattisgarh,Balrampur,01-08-2023,2023,8,26.87850805,NRSC VIC MODEL
Chhattisgarh,Balrampur,02-08-2023,2023,8,29.19535309,NRSC VIC MODEL
Chhattisgarh,Balrampur,03-08-2023,2023,8,27.60247608,NRSC VIC MODEL
Chhattisgarh,Balrampur,04-08-2023,2023,8,26.14036685,NRSC VIC MODEL
Chhattisgarh,Balrampur,05-08-2023,2023,8,25.40944055,NRSC VIC MODEL
Chhattisgarh,Bastar,01-08-2023,2023,8,28.69872539,NRSC VIC MODEL
Chhattisgarh,Bastar,02-08-2023,2023,8,32.33530876,NRSC VIC MODEL
Chhattisgarh,Bastar,03-08-2023,2023,8,33.15460874,NRSC VIC MODEL
Chhattisgarh,Bastar,04-08-2023,2023,8,32.02207518,NRSC VIC MODEL
Chhattisgarh,Bastar,05-08-2023,2023,8,30.32447048,NRSC VIC MODEL
Chhattisgarh,Bemetara,01-08-2023,2023,8,29.4831919,NRSC VIC MODEL
Chhattisgarh,Bemetara,02-08-2023,2023,8,31.21685737,NRSC VIC MODEL
Chhattisgarh,Bemetara,03-08-2023,2023,8,32.2875142,NRSC VIC MODEL
Chhattisgarh,Bemetara,04-08-2023,2023,8,32.42691401,NRSC VIC MODEL
Chhattisgarh,Bemetara,05-08-2023,2023,8,32.08001564,NRSC VIC MODEL
Chhattisgarh,Bijapur,01-08-2023,2023,8,27.97373264,NRSC VIC MODEL
Chhattisgarh,Bijapur,02-08-2023,2023,8,32.99086536,NRSC VIC MODEL
Chhattisgarh,Bijapur,03-08-2023,2023,8,33.35389414,NRSC VIC MODEL
Chhattisgarh,Bijapur,04-08-2023,2023,8,31.68680135,NRSC VIC MODEL
Chhattisgarh,Bijapur,05-08-2023,2023,8,29.82320864,NRSC VIC MODEL
Chhattisgarh,Bilapur,01-08-2023,2023,8,27.9552922,NRSC VIC MODEL
Chhattisgarh,Bilapur,02-08-2023,2023,8,29.27441216,NRSC VIC MODEL
Chhattisgarh,Bilapur,03-08-2023,2023,8,31.34286211,NRSC VIC MODEL
Chhattisgarh,Bilapur,04-08-2023,2023,8,30.58023502,NRSC VIC MODEL
Chhattisgarh,Bilapur,05-08-2023,2023,8,29.31982623,NRSC VIC MODEL
Chhattisgarh,Dantewada,01-08-2023,2023,8,22.28324049,NRSC VIC MODEL
Chhattisgarh,Dantewada,02-08-2023,2023,8,26.16512749,NRSC VIC MODEL
Chhattisgarh,Dantewada,03-08-2023,2023,8,27.78668572,NRSC VIC MODEL
Chhattisgarh,Dantewada,04-08-2023,2023,8,26.87121414,NRSC VIC MODEL
Chhattisgarh,Dantewada,05-08-2023,2023,8,25.43630413,NRSC VIC MODEL
Chhattisgarh,Dhamtari,01-08-2023,2023,8,28.57697163,NRSC VIC MODEL
Chhattisgarh,Dhamtari,02-08-2023,2023,8,32.22086518,NRSC VIC MODEL
Chhattisgarh,Dhamtari,03-08-2023,2023,8,33.38392863,NRSC VIC MODEL
Chhattisgarh,Dhamtari,04-08-2023,2023,8,33.11351374,NRSC VIC MODEL
Chhattisgarh,Dhamtari,05-08-2023,2023,8,31.09151134,NRSC VIC MODEL
Chhattisgarh,Durg,01-08-2023,2023,8,28.4849774,NRSC VIC MODEL
Chhattisgarh,Durg,02-08-2023,2023,8,29.91711731,NRSC VIC MODEL
Chhattisgarh,Durg,03-08-2023,2023,8,32.12851947,NRSC VIC MODEL
Chhattisgarh,Durg,04-08-2023,2023,8,32.11059888,NRSC VIC MODEL
Chhattisgarh,Durg,05-08-2023,2023,8,31.30860737,NRSC VIC MODEL
Chhattisgarh,Gariyaband,01-08-2023,2023,8,29.81298664,NRSC VIC MODEL
Chhattisgarh,Gariyaband,02-08-2023,2023,8,31.2604145,NRSC VIC MODEL
Chhattisgarh,Gariyaband,03-08-2023,2023,8,31.57475021,NRSC VIC MODEL
Chhattisgarh,Gariyaband,04-08-2023,2023,8,30.50466595,NRSC VIC MODEL
Chhattisgarh,Gariyaband,05-08-2023,2023,8,28.85118478,NRSC VIC MODEL
Chhattisgarh,Gaurella Pendra Marwahi,01-08-2023,2023,8,25.76783253,NRSC VIC MODEL
Chhattisgarh,Gaurella Pendra Marwahi,02-08-2023,2023,8,29.26505758,NRSC VIC MODEL
Chhattisgarh,Gaurella Pendra Marwahi,03-08-2023,2023,8,30.38947644,NRSC VIC MODEL
Chhattisgarh,Gaurella Pendra Marwahi,04-08-2023,2023,8,30.20524178,NRSC VIC MODEL
Chhattisgarh,Gaurella Pendra Marwahi,05-08-2023,2023,8,29.75342816,NRSC VIC MODEL
Chhattisgarh,Janjgir-Champa,01-08-2023,2023,8,28.76827819,NRSC VIC MODEL
Chhattisgarh,Janjgir-Champa,02-08-2023,2023,8,31.88738924,NRSC VIC MODEL
Chhattisgarh,Janjgir-Champa,03-08-2023,2023,8,32.80854504,NRSC VIC MODEL
Chhattisgarh,Janjgir-Champa,04-08-2023,2023,8,32.50685745,NRSC VIC MODEL
Chhattisgarh,Janjgir-Champa,05-08-2023,2023,8,32.14200867,NRSC VIC MODEL
Chhattisgarh,Jashpur,01-08-2023,2023,8,28.55473987,NRSC VIC MODEL
Chhattisgarh,Jashpur,02-08-2023,2023,8,29.07016394,NRSC VIC MODEL
Chhattisgarh,Jashpur,03-08-2023,2023,8,31.20883971,NRSC VIC MODEL
Chhattisgarh,Jashpur,04-08-2023,2023,8,29.32565639,NRSC VIC MODEL
Chhattisgarh,Jashpur,05-08-2023,2023,8,28.47417462,NRSC VIC MODEL
Chhattisgarh,Kabirdham,01-08-2023,2023,8,28.7047906,NRSC VIC MODEL
Chhattisgarh,Kabirdham,02-08-2023,2023,8,31.96291689,NRSC VIC MODEL
Chhattisgarh,Kabirdham,03-08-2023,2023,8,34.39701278,NRSC VIC MODEL
Chhattisgarh,Kabirdham,04-08-2023,2023,8,34.19757196,NRSC VIC MODEL
Chhattisgarh,Kabirdham,05-08-2023,2023,8,32.29802996,NRSC VIC MODEL
